"Latitude","Longitude","Family","Cover_Class","Number","Observation","Genus_species"
"35° 14' 18.215""","-115° 47' 55.021""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-4C","Dasyochloa pulchella"
"35° 14' 18.063""","-115° 47' 55.068""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-4D","Pectocarya penicillata"
"35° 14' 18.063""","-115° 47' 55.068""","Brassicaceae","Rock","1","MJV4-15-BIO-VT-6,5-4D","Lepidium densiflorum"
"35° 14' 17.956""","-115° 47' 55.097""","Solanaceae","Gravel","1","MJV4-15-BIO-VT-6,5-4E","Lycium andersonii"
"35° 14' 17.956""","-115° 47' 55.097""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-4E","Cylindropuntia ramosissima"
"35° 14' 17.956""","-115° 47' 55.097""","Poaceae","Gravel","4","MJV4-15-BIO-VT-6,5-4E","Dasyochloa pulchella"
"35° 14' 17.956""","-115° 47' 55.097""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-4E","Plagiobothrys jonesii"
"35° 14' 17.956""","-115° 47' 55.097""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-4E","Pectocarya penicillata"
"35° 14' 17.880""","-115° 47' 55.158""","Cactaceae","Rock","1","MJV4-15-BIO-VT-6,5-4F","Echinocereus engelmannii"
"35° 14' 17.880""","-115° 47' 55.158""","Zygophyllaceae","Rock","1","MJV4-15-BIO-VT-6,5-4F","Larrea tridentata"
"35° 14' 17.880""","-115° 47' 55.158""","Boraginaceae","Rock","5","MJV4-15-BIO-VT-6,5-4F","Pectocarya penicillata"
"35° 14' 17.880""","-115° 47' 55.158""","Brassicaceae","Rock","2","MJV4-15-BIO-VT-6,5-4F","Lepidium densiflorum"
"35° 14' 17.880""","-115° 47' 55.158""","Geraniaceae","Rock","1","MJV4-15-BIO-VT-6,5-4F","Erodium cicutarium"
"35° 14' 17.880""","-115° 47' 55.158""","Ephedraceae","Rock","1","MJV4-15-BIO-VT-6,5-4F","Ephedra viridis"
"35° 14' 17.830""","-115° 47' 55.356""","Boraginaceae","Gravel","2","MJV4-15-BIO-VT-6,5-4G","Plagiobothrys jonesii"
"35° 14' 17.830""","-115° 47' 55.356""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-4G","Dasyochloa pulchella"
"35° 14' 17.830""","-115° 47' 55.356""","Boraginaceae","Gravel","7","MJV4-15-BIO-VT-6,5-4G","Pectocarya penicillata"
"35° 14' 17.830""","-115° 47' 55.356""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-4G","Lepidium densiflorum"
"35° 14' 17.732""","-115° 47' 55.485""","Boraginaceae","Gravel","6","MJV4-15-BIO-VT-6,5-4H","Pectocarya penicillata"
"35° 14' 17.732""","-115° 47' 55.485""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-4H","Lepidium densiflorum"
"35° 14' 17.732""","-115° 47' 55.485""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-4H","Plagiobothrys jonesii"
"35° 14' 17.732""","-115° 47' 55.485""","Poaceae","Gravel","1","MJV4-15-BIO-VT-6,5-4H","Dasyochloa pulchella"
"35° 14' 17.732""","-115° 47' 55.485""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-4H","Stylocline micropoides"
"35° 14' 17.621""","-115° 47' 55.583""","Polygonaceae","Rock","2","MJV4-15-BIO-VT-6,5-4I","Eriogonum inflatum"
"35° 14' 17.621""","-115° 47' 55.583""","Geraniaceae","Rock","1","MJV4-15-BIO-VT-6,5-4I","Erodium cicutarium"
"35° 14' 17.621""","-115° 47' 55.583""","Brassicaceae","Rock","1","MJV4-15-BIO-VT-6,5-4I","Lepidium densiflorum"
"35° 14' 17.509""","-115° 47' 55.662""","Polygonaceae","Rock","4","MJV4-15-BIO-VT-6,5-4J","Eriogonum inflatum"
"35° 14' 17.509""","-115° 47' 55.662""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-4J","Plagiobothrys jonesii"
"35° 14' 17.509""","-115° 47' 55.662""","Zygophyllaceae","Rock","1","MJV4-15-BIO-VT-6,5-4J","Larrea tridentata"
"35° 14' 17.509""","-115° 47' 55.662""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-4J","Pectocarya penicillata"
"35° 14' 18.262""","-115° 47' 54.009""","Malvaceae","Live Plant","2","MJV4-15-BIO-VT-6,5-6A","Sphaeralcea ambigua"
"35° 14' 18.262""","-115° 47' 54.009""","Poaceae","Live Plant","2","MJV4-15-BIO-VT-6,5-6A","Dasyochloa pulchella"
"35° 14' 18.495""","-115° 47' 53.891""","Asteraceae","Gravel","4","MJV4-15-BIO-VT-6,5-6B","Stylocline micropoides"
"35° 14' 18.495""","-115° 47' 53.891""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-6B","Plagiobothrys jonesii"
"35° 14' 18.495""","-115° 47' 53.891""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-6B","Dasyochloa pulchella"
"35° 14' 18.495""","-115° 47' 53.891""","Brassicaceae","Gravel","2","MJV4-15-BIO-VT-6,5-6B","Lepidium densiflorum"
"35° 14' 18.495""","-115° 47' 53.891""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-6B","Pectocarya penicillata"
"35° 14' 18.478""","-115° 47' 53.891""","Boraginaceae","Gravel","3","MJV4-15-BIO-VT-6,5-6C","Plagiobothrys jonesii"
"35° 14' 18.478""","-115° 47' 53.891""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6C","Pectocarya penicillata"
"35° 14' 18.478""","-115° 47' 53.891""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-6C","Dasyochloa pulchella"
"35° 14' 18.478""","-115° 47' 53.891""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-6C","Stylocline micropoides"
"35° 14' 18.639""","-115° 47' 53.354""","Poaceae","Gravel","3","MJV4-15-BIO-VT-6,5-6D","Dasyochloa pulchella"
"35° 14' 18.639""","-115° 47' 53.354""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6D","Plagiobothrys jonesii"
"35° 14' 18.766""","-115° 47' 53.275""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6E","Plagiobothrys jonesii"
"35° 14' 18.766""","-115° 47' 53.275""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-6E","Dasyochloa pulchella"
"35° 14' 18.816""","-115° 47' 53.171""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6F","Opuntia basilaris"
"35° 14' 18.816""","-115° 47' 53.171""","Plantaginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6F","Plantago ovata"
"35° 14' 18.816""","-115° 47' 53.171""","Poaceae","Gravel","2","MJV4-15-BIO-VT-6,5-6F","Dasyochloa pulchella"
"35° 14' 18.942""","-115° 47' 52.944""","Polygonaceae","Rock","1","MJV4-15-BIO-VT-6,5-6G","Eriogonum inflatum"
"35° 14' 18.942""","-115° 47' 52.944""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-6G","Plagiobothrys jonesii"
"35° 14' 18.942""","-115° 47' 52.944""","Poaceae","Rock","1","MJV4-15-BIO-VT-6,5-6G","Dasyochloa pulchella"
"35° 14' 19.046""","-115° 47' 52.775""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6H","Echinocereus engelmannii"
"35° 14' 19.046""","-115° 47' 52.775""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-6H","Cylindropuntia ramosissima"
"35° 14' 19.046""","-115° 47' 52.775""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-6H","Ambrosia dumosa"
"35° 14' 19.046""","-115° 47' 52.775""","Ephedraceae","Gravel","1","MJV4-15-BIO-VT-6,5-6H","Ephedra viridis"
"35° 14' 19.137""","-115° 47' 52.710""","Ephedraceae","Live Plant","1","MJV4-15-BIO-VT-6,5-6I","Ephedra viridis"
"35° 14' 19.137""","-115° 47' 52.710""","Asteraceae","Live Plant","1","MJV4-15-BIO-VT-6,5-6I","Encelia farinosa"
"35° 14' 8.880""","-115° 48' 12.438""","Asteraceae","Rock","2","MJV4-15-BIO-VT-2,2-1A","Stylocline micropoides"
"35° 14' 8.880""","-115° 48' 12.438""","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-1A","Sphaeralcea ambigua"
"35° 14' 8.805""","-115° 48' 12.604""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-1B","Uropappus lindleyi"
"35° 14' 8.805""","-115° 48' 12.604""","Boraginaceae","Rock","1","MJV4-15-BIO-VT-2,2-1B","Plagiobothrys jonesii"
"35° 14' 8.804""","-115° 48' 12.647""","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-1C","Sphaeralcea ambigua"
"35° 14' 8.556""","-115° 48' 12.697""","Cactaceae","Rock","1","MJV4-15-BIO-VT-2,2-1D","Cylindropuntia acanthocarpa"
"35° 14' 8.325""","-115° 48' 12.636""","Boraginaceae","Rock","3","MJV4-15-BIO-VT-2,2-1E","Plagiobothrys jonesii"
"35° 14' 8.225""","-115° 48' 12.600""","Malvaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-1F","Sphaeralcea ambigua"
"35° 14' 8.225""","-115° 48' 12.600""","Boraginaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-1F","Plagiobothrys jonesii"
"35° 14' 8.200""","-115° 48' 12.658""","Polygonaceae","Rock","6","MJV4-15-BIO-VT-2,2-1G","Eriogonum inflatum"
"35° 14' 8.466""","-115° 48' 12.387""","Malvaceae","Live Plant","3","MJV4-15-BIO-VT-2,2-1H","Sphaeralcea ambigua"
"35° 14' 8.466""","-115° 48' 12.387""","Boraginaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-1H","Plagiobothrys jonesii"
"35° 14' 8.466""","-115° 48' 12.387""","Lamiaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-1H","Scutellaria mexicana"
"35° 14' 8.318""","-115° 48' 12.564""","Lamiaceae","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Scutellaria mexicana"
"35° 14' 8.318""","-115° 48' 12.564""","Malvaceae","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Sphaeralcea ambigua"
"35° 14' 8.318""","-115° 48' 12.564""","Solanaceae","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Physalis crassifolia"
"35° 14' 8.318""","-115° 48' 12.564""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Plagiobothrys jonesii"
"35° 14' 9.330""","-115° 48' 12.413""","Boraginaceae","Sand","2","MJV4-15-BIO-VT-2,2-1K","Plagiobothrys jonesii"
"35° 14' 9.841""","-115° 48' 12.287""","Cactaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Ferocactus cylindraceus"
"35° 14' 9.841""","-115° 48' 12.287""","Asteraceae","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Encelia farinosa"
"35° 14' 9.841""","-115° 48' 12.287""","Polygonaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Eriogonum fasciculatum"
"35° 14' 10.032""","-115° 48' 12.276""","Malvaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-1N","Sphaeralcea ambigua"
"35° 14' 10.032""","-115° 48' 12.276""","Polygonaceae","Live Plant","4","MJV4-15-BIO-VT-2,2-1N","Eriogonum fasciculatum"
"35° 14' 10.032""","-115° 48' 12.276""","Asteraceae","Live Plant","1","MJV4-15-BIO-VT-2,2-1N","Encelia farinosa"
"35° 14' 10.381""","-115° 48' 11.866""","Cactaceae","Rock","2","MJV4-15-BIO-VT-2,2-1P","Ferocactus cylindraceus"
"35° 14' 10.381""","-115° 48' 11.866""","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-1P","Sphaeralcea ambigua"
"35° 14' 10.381""","-115° 48' 11.866""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-1P","Encelia farinosa"
"35° 14' 10.381""","-115° 48' 11.866""","Ephedraceae","Rock","1","MJV4-15-BIO-VT-2,2-1P","Ephedra viridis"
"35° 14' 10.381""","-115° 48' 11.866""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-1P","Ambrosia dumosa"
"35° 14' 8.043""","-115° 48' 12.618""","Boraginaceae","Live plant","3","MJV4-15-BIO-VT-2,2-3A","Plagiobothrys jonesii"
"35° 14' 8.675""","-115° 48' 12.355""","Malvaceae","Rock","4","MJV4-15-BIO-VT-2,2-3B","Sphaeralcea ambigua"
"35° 14' 8.675""","-115° 48' 12.355""","Polygonaceae","Rock","1","MJV4-15-BIO-VT-2,2-3B","Eriogonum fasciculatum"
"35° 14' 8.675""","-115° 48' 12.355""","Brassicaceae","Rock","1","MJV4-15-BIO-VT-2,2-3B","Lepidium densiflorum"
"35° 14' 8.549""","-115° 48' 12.406""","Cactaceae","Rock","1","MJV4-15-BIO-VT-2,2-3C","Echinocereus engelmannii"
"35° 14' 8.106""","-115° 48' 12.460""","Polygonaceae","Gravel","8","MJV4-15-BIO-VT-2,2-3F","Eriogonum inflatum"
"35° 14' 8.106""","-115° 48' 12.460""","Malvaceae","Gravel","3","MJV4-15-BIO-VT-2,2-3F","Sphaeralcea ambigua"
"35° 14' 7.793""","-115° 48' 12.701""","Lamiaceae","Live plant","2","MJV4-15-BIO-VT-2,2-3H","Scutellaria mexicana"
"35° 14' 7.929""","-115° 48' 12.312""","Malvaceae","Live plant","1","MJV4-15-BIO-VT-2,2-3I","Sphaeralcea ambigua"
"35° 14' 7.929""","-115° 48' 12.312""","Brassicaceae","Live plant","1","MJV4-15-BIO-VT-2,2-3I","Lepidium densiflorum"
"35° 14' 8.768""","-115° 48' 10.757""","Polygonaceae","Gravel","9","MJV4-15-BIO-VT-2,2-5A","Eriogonum inflatum"
"35° 14' 8.768""","-115° 48' 10.757""","Malvaceae","Gravel","3","MJV4-15-BIO-VT-2,2-5A","Sphaeralcea ambigua"
"35° 14' 8.768""","-115° 48' 10.757""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-2,2-5A","Lepidium densiflorum"
"35° 14' 8.768""","-115° 48' 10.757""","Boraginaceae","Gravel","2","MJV4-15-BIO-VT-2,2-5A","Plagiobothrys jonesii"
"35° 14' 8.624""","-115° 48' 10.937""","Agavaceae","Rock","1","MJV4-15-BIO-VT-2,2-5B","Yucca schidigera"
"35° 14' 8.063""","-115° 48' 11.596""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-2,2-5E","Phacelia crenulata"
"35° 14' 8.776""","-115° 48' 11.128""","Solanaeae","Live plant","1","MJV4-15-BIO-VT-2,2-6C","Lycium andersonii"
"35° 14' 8.905""","-115° 48' 11.023""","Polygonaceae","Gravel","5","MJV4-15-BIO-VT-2,2-6E","Eriogonum inflatum"
"35° 14' 8.905""","-115° 48' 11.023""","Malvaceae","Gravel","1","MJV4-15-BIO-VT-2,2-6E","Sphaeralcea ambigua"
"35° 14' 8.905""","-115° 48' 11.023""","Solanaeae","Gravel","1","MJV4-15-BIO-VT-2,2-6E","Physalis crassifolia"
"35° 14' 9.038""","-115° 48' 10.472""","Malvaceae","Gravel","1","MJV4-15-BIO-VT-2,2-6G","Sphaeralcea ambigua"
"35° 14' 9.035""","-115° 48' 10.257""","Malvaceae","Gravel","2","MJV4-15-BIO-VT-2,2-6H","Sphaeralcea ambigua"
"35° 14' 9.035""","-115° 48' 10.257""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-2,2-6H","Plagiobothrys jonesii"
"35° 14' 9.517""","-115° 48' 12.377""","Saururaceae","Live plant","1","MJV4-15-BIO-VT-2,2-9B","Anemopsis californica"
"35° 14' 9.517""","-115° 48' 12.377""","Asteraceae","Live plant","1","MJV4-15-BIO-VT-2,2-9B","Baccharis salicina"
"35° 14' 9.892""","-115° 48' 11.628""","Asteraceae","Sand","2","MJV4-15-BIO-VT-2,2-9G","Baccharis salicina"
"35° 14' 10.133""","-115° 48' 11.470""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-9H","Baccharis salicina"
"35° 14' 10.324""","-115° 48' 10.955""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-9K","Baccharis salicina"
"35° 14' 9.938""","-115° 48' 11.221""","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-9L","Sphaeralcea ambigua"
"35° 14' 9.938""","-115° 48' 11.221""","Polygonaceae","Rock","4","MJV4-15-BIO-VT-2,2-9L","Eriogonum inflatum"
"35° 14' 9.938""","-115° 48' 11.221""","Ephedraceae","Rock","3","MJV4-15-BIO-VT-2,2-9L","Ephedra viridis"
"35° 14' 9.938""","-115° 48' 11.221""","Cactaceae","Rock","2","MJV4-15-BIO-VT-2,2-9L","Ferocactus cylindraceus"
"35° 14' 9.938""","-115° 48' 11.221""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-9L","Uropappus lindleyi"
"35° 14' 9.938""","-115° 48' 11.221""","Geraniaceae","Rock","1","MJV4-15-BIO-VT-2,2-9L","Erodium cicutarium"
"35° 14' 9.938""","-115° 48' 11.221""","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-9L","Perityle emoryi"
"35° 14' 19.536""","-115° 47' 55.673""","Brassicaceae","Gravel","2","MJV4-15-BIO-VT-6,5-1A","Lepidium densiflorum"
"35° 14' 19.536""","-115° 47' 55.673""","Boraginaceae","Gravel","2","MJV4-15-BIO-VT-6,5-1A","Plagiobothrys jonesii"
"35° 14' 19.536""","-115° 47' 55.673""","Boraginaceae","Gravel","4","MJV4-15-BIO-VT-6,5-1A","Pectocarya penicillata"
"35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","7","MJV4-15-BIO-VT-6,5-1B","Pectocarya penicillata"
"35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","5","MJV4-15-BIO-VT-6,5-1B","Plagiobothrys jonesii"
"35° 14' 19.608""","-115° 47' 55.712""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-1B","Stylocline micropoides"
"35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","2","MJV4-15-BIO-VT-6,5-1B","Pectocarya heterocarpa"
"35° 14' 19.324""","-115° 47' 55.889""","Boraginaceae","Gravel","5","MJV4-15-BIO-VT-6,5-1C","Plagiobothrys jonesii"
"35° 14' 19.324""","-115° 47' 55.889""","Boraginaceae","Gravel","20","MJV4-15-BIO-VT-6,5-1C","Pectocarya heterocarpa"
"35° 14' 19.374""","-115° 47' 55.910""","Boraginaceae","Sand","2","MJV4-15-BIO-VT-6,5-1D","Plagiobothrys jonesii"
"35° 14' 19.374""","-115° 47' 55.910""","Boraginaceae","Sand","6","MJV4-15-BIO-VT-6,5-1D","Pectocarya heterocarpa"
"35° 14' 19.374""","-115° 47' 55.910""","Brassicaceae","Sand","4","MJV4-15-BIO-VT-6,5-1D","Lepidium densiflorum"
"35° 14' 19.223""","-115° 47' 56.263""","Zygophyllaceae","Rock","1","MJV4-15-BIO-VT-6,5-1E","Larrea tridentata"
"35° 14' 19.223""","-115° 47' 56.263""","Asteraceae","Rock","1","MJV4-15-BIO-VT-6,5-1E","Chaenactis stevioides"
"35° 14' 19.223""","-115° 47' 56.263""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-1E","Pectocarya heterocarpa"
"35° 14' 19.223""","-115° 47' 56.263""","Brassicaceae","Rock","1","MJV4-15-BIO-VT-6,5-1E","Physaria tenella"
"35° 14' 19.370""","-115° 47' 56.111""","Geraniaceae","Gravel","21","MJV4-15-BIO-VT-6,5-1F","Erodium cicutarium"
"35° 14' 19.370""","-115° 47' 56.111""","Geraniaceae","Gravel","4","MJV4-15-BIO-VT-6,5-1F","Erodium cicutarium"
"35° 14' 19.241""","-115° 47' 56.037""","Cactaceae","Gravel","4","MJV4-15-BIO-VT-6,5-1G","Cylindropuntia ramosissima"
"35° 14' 19.241""","-115° 47' 56.037""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1G","Pectocarya heterocarpa"
"35° 14' 19.241""","-115° 47' 56.037""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1G","Pectocarya penicillata"
"35° 14' 19.241""","-115° 47' 56.037""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1G","Plagiobothrys jonesii"
"35° 14' 19.241""","-115° 47' 56.037""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1G","Lepidium densiflorum"
"35° 14' 19.619""","-115° 47' 56.076""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1I","Pectocarya heterocarpa"
"35° 14' 19.619""","-115° 47' 56.076""","Polygonaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1I","Eriogonum inflatum"
"35° 14' 19.619""","-115° 47' 56.076""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1I","Phacelia crenulata"
"35° 14' 18.784""","-115° 47' 56.558""","Zygophyllaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1J","Larrea tridentata"
"35° 14' 18.784""","-115° 47' 56.558""","Ephedraceae","Gravel","1","MJV4-15-BIO-VT-6,5-1J","Ephedra viridis"
"35° 14' 18.784""","-115° 47' 56.558""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1J","Pectocarya heterocarpa"
"35° 14' 18.784""","-115° 47' 56.558""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-1J","Plagiobothrys jonesii"
"35° 14' 18.431""","-115° 47' 54.902""","Cactaceae","Live plant","1","MJV4-15-BIO-VT-6,5-3A","Cylindropuntia ramosissima"
"35° 14' 18.431""","-115° 47' 54.902""","Cactaceae","Live plant","1","MJV4-15-BIO-VT-6,5-3A","Echinocereus engelmannii"
"35° 14' 18.431""","-115° 47' 54.902""","Brassicaceae","Live plant","1","MJV4-15-BIO-VT-6,5-3A","Lepidium densiflorum"
"35° 14' 18.431""","-115° 47' 54.902""","Boraginaceae","Live plant","6","MJV4-15-BIO-VT-6,5-3A","Plagiobothrys jonesii"
"35° 14' 18.431""","-115° 47' 54.902""","Boraginaceae","Live plant","4","MJV4-15-BIO-VT-6,5-3A","Pectocarya heterocarpa"
"35° 14' 19.082""","-115° 47' 55.079""","Brassicaceae","Rock","4","MJV4-15-BIO-VT-6,5-3B","Lepidium densiflorum"
"35° 14' 19.082""","-115° 47' 55.079""","Boraginaceae","Rock","4","MJV4-15-BIO-VT-6,5-3B","Pectocarya heterocarpa"
"35° 14' 19.082""","-115° 47' 55.079""","Boraginaceae","Rock","1","MJV4-15-BIO-VT-6,5-3B","Plagiobothrys jonesii"
"35° 14' 19.623""","-115° 47' 56.450""","Boraginaceae","Gravel","13","MJV4-15-BIO-VT-6,5-3C","Pectocarya heterocarpa"
"35° 14' 19.623""","-115° 47' 56.450""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3C","Lepidium densiflorum"
"35° 14' 19.623""","-115° 47' 56.450""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-3C","Stylocline micropoides"
"35° 14' 18.182""","-115° 47' 54.838""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3D","Cylindropuntia ramosissima"
"35° 14' 18.182""","-115° 47' 54.838""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3D","Pectocarya heterocarpa"
"35° 14' 18.182""","-115° 47' 54.838""","Brassicaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3D","Lepidium densiflorum"
"35° 14' 19.158""","-115° 47' 55.727""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Cryptantha angustifolia"
"35° 14' 19.158""","-115° 47' 55.727""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Pectocarya penicillata"
"35° 14' 19.158""","-115° 47' 55.727""","Zygophyllaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Larrea tridentata"
"35° 14' 19.158""","-115° 47' 55.727""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Pectocarya heterocarpa"
"35° 14' 19.158""","-115° 47' 55.727""","Polygonaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Eriogonum inflatum"
"35° 14' 19.158""","-115° 47' 55.727""","Asteraceae","Gravel","1","MJV4-15-BIO-VT-6,5-3E","Stylocline micropoides"
"35° 14' 17.506""","-115° 47' 55.367""","Cactaceae","Coarse gravel","1","MJV4-15-BIO-VT-6,5-3F","Echinocereus engelmannii"
"35° 14' 17.506""","-115° 47' 55.367""","Zygophyllaceae","Coarse gravel","1","MJV4-15-BIO-VT-6,5-3F","Larrea tridentata"
"35° 14' 17.506""","-115° 47' 55.367""","Cactaceae","Coarse gravel","1","MJV4-15-BIO-VT-6,5-3F","Cylindropuntia acanthocarpa"
"35° 14' 17.506""","-115° 47' 55.367""","Boraginaceae","Coarse gravel","19","MJV4-15-BIO-VT-6,5-3F","Pectocarya heterocarpa"
"35° 14' 17.506""","-115° 47' 55.367""","Boraginaceae","Coarse gravel","2","MJV4-15-BIO-VT-6,5-3F","Cryptantha angustifolia"
"35° 14' 18.262""","-115° 47' 56.191""","Polemoniaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3G","Langloisia setosissima"
"35° 14' 18.262""","-115° 47' 56.191""","Cactaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3G","Ferocactus cylindraceus"
"35° 14' 18.262""","-115° 47' 56.191""","Zygophyllaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3G","Larrea tridentata"
"35° 14' 18.262""","-115° 47' 56.191""","Boraginaceae","Gravel","19","MJV4-15-BIO-VT-6,5-3G","Pectocarya penicillata"
"35° 14' 18.262""","-115° 47' 56.191""","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-3G","Pectocarya heterocarpa"
"35° 14' 18.262""","-115° 47' 56.191""","Boraginaceae","Gravel","6","MJV4-15-BIO-VT-6,5-3G","Cryptantha angustifolia"
"35° 14' 18.388""","-115° 47' 54.308""","Cactaceae","Rock","1","MJV4-15-BIO-VT-6,5-5A","Cylindropuntia acanthocarpa"
"35° 14' 18.388""","-115° 47' 54.308""","Geraniaceae","Rock","1","MJV4-15-BIO-VT-6,5-5A","Erodium cicutarium"
"35° 14' 18.388""","-115° 47' 54.308""","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-5A","Plagiobothrys jonesii"
"35° 14' 18.388""","-115° 47' 54.308""","Brassicaceae","Rock","1","MJV4-15-BIO-VT-6,5-5A","Lepidium densiflorum"
"35° 14' 18.388""","-115° 47' 54.308""","Boraginaceae","Rock","3","MJV4-15-BIO-VT-6,5-5A","Pectocarya heterocarpa"
"35° 14' 18.506""","-115° 47' 54.146""","Poaceae","Gravel","4","MJV4-15-BIO-VT-6,5-5B","Dasyochloa pulchella"
"35° 14' 18.506""","-115° 47' 54.146""","Brassicaceae","Gravel","2","MJV4-15-BIO-VT-6,5-5B","Lepidium densiflorum"
"35° 14' 18.506""","-115° 47' 54.146""","Geraniaceae","Gravel","1","MJV4-15-BIO-VT-6,5-5B","Erodium cicutarium"
"35° 14' 18.506""","-115° 47' 54.146""","Boraginaceae","Gravel","2","MJV4-15-BIO-VT-6,5-5B","Cryptantha angustifolia"
"35° 14' 18.341""","-115° 47' 54.021""","Boraginaceae","Rock","1","MJV4-15-BIO-VT-6,5-5C","Pectocarya heterocarpa"
"35° 14' 18.341""","-115° 47' 54.021""","Brassicaceae","Rock","10","MJV4-15-BIO-VT-6,5-5C","Lepidium densiflorum"
